;time;x;y;fx;fy
;63;120;-117;0;192
;126;120;-117;0;192
;189;120;-115;0;185
;252;120;-113;0;185
;315;120;-109;0;185
;378;120;-107;0;185
;441;120;-105;0;185
;504;120;-103;0;159
;567;120;-100;0;159
;630;120;-98;0;159
;693;120;-96;0;159
;756;120;-94;0;159
;819;120;-91;0;183
;882;120;-88;0;183
;945;120;-86;0;183
;1008;120;-84;0;183
;1071;120;-80;0;177
;1134;120;-78;0;177
;1197;120;-76;0;177
;1260;120;-74;0;177
;1323;120;-70;0;177
;1386;120;-68;0;154
;1449;120;-66;0;154
;1512;120;-65;0;154
;1575;120;-63;0;154
;1638;120;-60;0;154
;1701;120;-58;0;149
;1764;120;-56;0;149
;1827;120;-55;0;149
;1890;120;-52;0;149
;1953;120;-51;0;149
;2016;120;-49;0;149
;2079;120;-46;0;154
;2142;120;-44;0;154
;2205;120;-42;0;154
;2268;120;-41;0;154
;2331;120;-39;0;154
;2394;120;-37;-67;108
;2457;120;-36;-67;108
;2520;120;-35;-67;108
;2583;120;-34;-67;108
;2646;120;-32;-67;67
;2709;119;-32;-136;67
;2772;117;-32;-136;67
;2835;116;-32;-136;67
;2898;114;-32;-136;67
;2961;112;-32;-136;85
;3024;111;-31;-136;85
;3087;109;-31;-166;85
;3150;106;-29;-166;85
;3213;104;-28;-166;85
;3276;103;-28;-166;78
;3339;101;-27;-166;78
;3402;100;-26;-59;78
;3465;100;-25;-59;78
;3528;100;-25;-59;78
;3591;100;-23;-59;96
;3654;100;-22;0;96
;3717;100;-21;0;96
;3780;100;-21;0;96
;3843;100;-20;0;96
;3906;100;-18;0;124
;3969;100;-17;0;124
;4032;100;-15;0;124
;4095;100;-13;0;124
;4158;100;-12;0;124
;4221;100;-11;0;146
;4284;100;-9;0;146
;4347;100;-6;0;146
;4410;100;-5;0;146
;4473;100;-3;0;146
;4536;100;-1;0;178
;4599;100;0;0;178
;4662;100;4;0;178
;4725;100;6;0;178
;4788;100;8;0;178
;4851;100;10;0;186
;4914;100;14;0;186
;4977;100;16;0;186
;5040;100;18;0;186
;5103;100;21;0;186
;5166;100;24;0;150
;5229;100;25;0;150
;5292;100;27;0;150
;5355;100;28;0;150
;5418;100;31;0;141
;5481;100;33;0;141
;5544;100;34;0;141
;5607;100;36;0;141
;5670;100;39;0;141
;5733;100;40;0;144
;5796;100;42;0;144
;5859;100;43;0;144
;5922;100;46;0;144
;5985;100;47;0;144
;6048;100;49;0;164
;6111;100;51;0;164
;6174;100;54;0;164
;6237;100;56;0;164
;6300;100;58;0;164
;6363;100;59;0;164
;6426;100;63;0;164
;6489;100;64;0;164
;6552;100;66;0;164
;6615;100;68;0;164
;6678;100;71;0;158
;6741;100;73;0;158
;6804;100;75;0;158
;6867;100;76;0;158
;6930;100;80;0;158
;6993;100;82;0;159
;7056;100;83;0;159
;7119;100;85;0;159
;7182;100;88;0;159
;7245;100;90;0;159
;7308;100;92;0;159
;7371;100;93;0;125
;7434;100;96;0;125
;7497;100;97;0;125
;7560;100;98;0;125
;7623;100;99;0;125
;7686;100;101;0;107
;7749;100;102;0;107
;7812;100;103;0;107
;7875;100;104;0;107
;7938;100;106;0;79
;8001;100;107;0;79
;8064;100;108;0;79
;8127;100;108;0;79
;8190;100;110;0;79
;8253;100;110;0;67
;8316;100;110;0;67
;8379;100;110;0;67
;8442;100;110;0;67
;8505;100;110;0;67
;8568;100;110;0;67
;8631;100;110;0;0
;8694;100;110;0;0
;8757;100;110;-67;0
;8820;100;110;-67;0
;8883;100;110;-67;0
;8946;100;110;-67;0
;9009;100;110;-67;0
;9072;99;110;-92;0
;9135;98;110;-92;0
;9198;97;110;-92;0
;9261;96;110;-92;0
;9324;95;110;-92;0
;9387;94;110;-127;0
;9450;92;110;-127;0
;9513;91;110;-127;0
;9576;89;110;-127;0
;9639;88;110;-127;0
;9702;88;110;-54;0
;9765;88;110;-54;0
;9828;88;110;-54;0
;9891;88;110;-54;0
;9954;88;110;-47;0
;10017;88;110;-47;0
;10080;88;110;-47;-62
;10143;88;110;-47;-62
;10206;88;110;-47;-62
;10269;88;110;-234;-62
;10332;85;110;-234;-62
;10395;82;110;-234;-191
;10458;76;106;-234;-191
;10521;72;104;-234;-191
;10584;69;102;-353;-191
;10647;65;100;-353;-191
;10710;57;94;-353;-243
;10773;54;91;-353;-243
;10836;50;87;-353;-243
;10899;47;84;-353;-243
;10962;46;78;0;-243
;11025;46;76;0;-138
;11088;46;74;0;-138
;11151;46;72;0;-138
;11214;46;71;0;-138
;11277;46;69;0;-138
;11340;46;68;0;-129
;11403;46;66;0;-129
;11466;46;64;0;-129
;11529;45;63;-160;-129
;11592;43;62;-160;-129
;11655;40;56;-160;-253
;11718;38;53;-160;-253
;11781;37;50;-160;-253
;11844;34;46;-273;-253
;11907;28;40;-273;-240
;11970;24;37;-273;-240
;12033;18;30;-273;-240
;12096;15;27;-188;-240
;12159;13;24;-188;-240
;12222;9;20;-188;-153
;12285;6;18;-188;-153
;12348;4;17;-188;-153
;12411;2;15;-125;-153
;12474;1;14;-125;-153
;12537;0;11;-125;-143
;12600;-1;9;-125;-143
;12663;-3;8;-125;-143
;12726;-4;6;-126;-143
;12789;-5;5;-126;-143
;12852;-6;3;-126;-143
;12915;-8;0;-126;-142
;12978;-10;0;-126;-142
;13041;-11;-2;-126;-142
;13104;-15;-4;-188;-142
;13167;-17;-6;-188;-172
;13230;-19;-8;-188;-172
;13293;-21;-10;-188;-172
;13356;-25;-14;-208;-172
;13419;-28;-16;-208;-172
;13482;-30;-18;-208;-168
;13545;-33;-20;-208;-168
;13608;-38;-23;-208;-168
;13671;-40;-25;-173;-168
;13734;-42;-27;-173;-168
;13797;-44;-28;-173;-131
;13860;-47;-30;-173;-131
;13923;-49;-31;-173;-131
;13986;-51;-33;-96;-131
;14049;-52;-35;-96;-92
;14112;-53;-36;-96;-92
;14175;-54;-36;-96;-92
;14238;-55;-38;-106;-92
;14301;-55;-38;-106;-92
;14364;-57;-39;-106;-116
;14427;-58;-40;-106;-116
;14490;-59;-41;-106;-116
;14553;-60;-42;-106;-116
;14616;-62;-44;-142;-116
;14679;-64;-45;-142;-169
;14742;-65;-47;-142;-169
;14805;-68;-51;-142;-169
;14868;-69;-52;-183;-169
;14931;-71;-54;-183;-169
;14994;-73;-56;-183;-169
;15057;-75;-57;-183;-169
;15120;-79;-61;-183;-188
;15183;-82;-64;-183;-188
;15246;-83;-66;-161;-188
;15309;-87;-70;-161;-188
;15372;-88;-72;-161;-174
;15435;-90;-73;-161;-174
;15498;-92;-75;-161;-174
;15561;-94;-79;-111;-174
;15624;-94;-79;-111;-174
;15687;-96;-82;-111;-152
;15750;-97;-84;-111;-152
;15813;-99;-87;-98;-152
;15876;-99;-89;-98;-152
;15939;-100;-90;-98;-152
;16002;-101;-91;-98;-105
;16065;-103;-93;-98;-105
;16128;-104;-94;-109;-105
;16191;-105;-95;-109;-105
;16254;-105;-96;-109;-105
;16317;-107;-99;-109;-174
;16380;-108;-101;-109;-174
;16443;-109;-103;-163;-174
;16506;-111;-104;-163;-174
;16569;-113;-106;-163;-174
;16632;-116;-110;-163;-181
;16695;-120;-114;-143;-181
;16758;-120;-114;-143;-181
;16821;-123;-118;-143;-181
;16884;-124;-120;-143;-134
;16947;-125;-121;-143;-134
;17010;-127;-123;-143;-134
;17073;-128;-125;-72;-134
;17136;-128;-125;-72;-134
;17199;-128;-128;-72;0
;17262;-128;-128;-72;0
;17325;-128;-128;-72;0
;17388;-128;-128;0;0
;17451;-128;-128;0;0
;17514;-128;-128;0;0
;17577;-128;-128;0;69
;17640;-128;-128;0;69
;17703;-128;-128;0;69
;17766;-128;-128;0;69
;17829;-128;-128;0;69
;17892;-128;-128;0;106
;17955;-128;-127;0;106
;18018;-128;-125;0;106
;18081;-128;-125;0;106
;18144;-128;-123;0;106
;18207;-128;-122;0;106
;18270;-128;-121;0;140
;18333;-128;-119;0;140
;18396;-128;-116;0;140
;18459;-128;-115;0;140
;18522;-128;-113;0;140
;18585;-128;-113;0;0
;18648;-128;-113;0;0
;18711;-128;-113;0;0
;18774;-128;-113;0;0
;18837;-128;-113;89;0
;18900;-127;-113;89;0
;18963;-126;-113;89;0
;19026;-125;-113;89;0
;19089;-124;-113;162;0
;19152;-122;-113;162;0
;19215;-120;-113;162;0
;19278;-119;-113;162;0
;19341;-117;-113;162;0
;19404;-114;-113;162;0
;19467;-112;-113;131;0
;19530;-111;-113;131;0
;19593;-110;-113;131;0
;19656;-108;-113;131;0
;19719;-106;-113;131;0
;19782;-104;-113;133;0
;19845;-102;-113;133;0
;19908;-101;-113;133;0
;19971;-99;-113;133;0
;20034;-98;-113;133;0
;20097;-97;-113;145;0
;20160;-94;-113;145;0
;20223;-92;-113;145;0
;20286;-91;-113;145;0
;20349;-89;-113;145;0
;20412;-85;-113;175;0
;20475;-83;-113;175;0
;20538;-81;-113;175;0
;20601;-79;-113;175;0
;20664;-75;-113;197;0
;20727;-73;-113;197;0
;20790;-70;-113;197;0
;20853;-68;-113;197;0
;20916;-63;-113;197;0
;20979;-61;-113;193;0
;21042;-58;-113;193;0
;21105;-53;-113;193;0
