x;y
-111;130
-111;130
-111;130
-111;130
-111;130
-111;130
-111;130
-111;130
-111;130
-111;130
-107;130
-103;130
-101;130
-96;130
-93;130
-88;130
-86;130
-83;130
-77;130
-74;130
-67;130
-60;130
-55;130
-41;130
-28;130
-25;130
-21;130
-14;130
-10;130
-3;130
0;130
7;130
11;129
19;127
23;125
27;124
35;121
39;120
47;118
51;117
59;115
62;113
66;112
74;110
86;107
89;107
95;107
99;107
102;107
103;107
103;107
103;107
103;107
103;107
103;107
103;107
103;105
103;101
103;98
103;98
103;98
103;98
103;95
