time;x;y;fx;fy
63;120;-118;51;135
126;120;-117;51;135
189;120;-116;51;135
252;120;-114;45;135
315;120;-113;45;130
378;120;-111;45;130
441;120;-110;45;130
504;120;-109;45;130
567;120;-108;45;130
630;120;-106;47;130
693;120;-104;47;122
756;120;-103;47;122
819;120;-102;47;122
882;120;-101;47;122
945;120;-98;59;203
1008;120;-96;59;203
1071;120;-93;59;203
1134;120;-88;59;203
1197;120;-86;96;203
1260;121;-84;96;211
1323;121;-81;96;211
1386;122;-79;96;211
1449;123;-74;96;211
1512;124;-72;73;211
1575;125;-70;73;211
1638;125;-67;73;219
1701;126;-62;73;219
1764;126;-60;73;219
1827;127;-57;73;219
1890;127;-55;58;219
1953;127;-50;58;209
2016;127;-47;58;209
2079;127;-45;58;209
2142;127;-40;43;209
2205;127;-38;43;198
2268;127;-35;43;198
2331;127;-33;43;198
2394;127;-31;43;198
2457;127;-27;40;198
2520;127;-25;40;191
2583;127;-23;40;191
2646;127;-21;40;191
2709;127;-17;40;191
2772;127;-15;40;191
2835;127;-13;35;191
2898;127;-11;35;183
2961;127;-7;35;183
3024;127;-5;35;183
3087;127;-3;35;183
3150;127;-1;34;183
3213;127;2;34;184
3276;127;4;34;184
3339;127;6;34;184
3402;127;8;34;184
3465;127;12;36;168
3528;127;14;36;168
3591;127;16;36;168
3654;127;17;36;168
3717;127;21;30;168
3780;127;22;30;157
3843;127;24;30;157
3906;127;27;30;157
3969;127;28;30;157
4032;127;30;31;157
4095;127;31;31;149
4158;127;34;31;149
4221;127;36;31;149
4284;127;37;31;149
4347;127;38;34;149
4410;127;41;34;150
4473;127;43;34;150
4536;127;44;34;150
4599;127;46;34;150
4662;127;49;33;143
4725;127;50;33;143
4788;127;51;33;143
4851;127;52;33;143
4914;127;55;33;143
4977;127;56;32;143
5040;127;58;32;131
5103;127;59;32;131
5166;127;61;32;131
5229;127;62;32;131
5292;127;63;28;131
5355;127;64;28;124
5418;127;66;28;124
5481;127;67;28;124
5544;127;68;28;124
5607;127;70;32;124
5670;127;72;32;120
5733;127;73;32;120
5796;127;74;32;120
5859;127;75;32;120
5922;127;77;32;119
5985;127;78;32;119
6048;127;79;32;119
6111;127;81;32;119
6174;127;82;37;119
6237;127;83;37;114
6300;127;84;37;114
6363;127;85;37;114
6426;127;87;37;114
6489;127;88;28;114
6552;127;88;28;114
6615;127;89;28;114
6678;127;91;28;114
6741;127;92;28;114
6804;127;93;33;114
6867;127;94;33;108
6930;127;96;33;108
6993;127;97;33;108
7056;127;98;33;108
7119;127;98;33;108
7182;127;100;0;108
7245;127;101;-28;103
7308;127;102;-28;103
7371;127;103;-28;103
7434;127;104;-28;103
7497;127;105;-28;103
7560;127;106;-34;89
7623;127;106;-34;89
7686;127;108;-34;89
7749;127;108;-34;89
