x;y
-101;124
-102;121
-103;117
-104;112
-105;109
-106;107
-107;104
-108;101
-109;99
-110;97
-110;96
-111;93
-112;92
-113;88
-114;85
-116;82
-116;81
-117;78
-118;76
-119;74
-120;71
-121;67
-121;66
-122;64
-122;63
-123;60
-124;58
-125;54
-126;53
-126;51
-127;49
-127;47
-128;45
-128;42
-129;39
-129;34
-129;33
-130;29
-130;27
-130;23
-131;21
-131;14
-131;10
-131;4
-131;1
-131;-3
-131;-5
-131;-9
-131;-11
-132;-16
-132;-22
-132;-27
-132;-29
-133;-33
-133;-36
-133;-43
-133;-45
-134;-51
-134;-53
-134;-58
-134;-64
-134;-68
-134;-71
-134;-73
-134;-75
-134;-76
-134;-78
-134;-79
-134;-82
-134;-83
-134;-85
-134;-86
-134;-88
-134;-89
-134;-91
-134;-92
-134;-95
-134;-97
-134;-100
-134;-103
-134;-105
-134;-107
-133;-108
-133;-111
-133;-112
-132;-114
-131;-115
-130;-117
-128;-119
-128;-120
-126;-122
-125;-122
